JD,Filter,mag,magunc
2458643.88,ATLAS-o,20.25,-99.0
2458655.85,ATLAS-o,20.21,-99.0
2458659.91,ATLAS-o,20.38,-99.0
2458663.78,ATLAS-c,20.58,-99.0
2458665.9,ATLAS-o,20.12,-99.0
2458671.88,ATLAS-o,20.21,-99.0
2458685.82,ATLAS-o,20.3,-99.0
2458691.92,ATLAS-c,20.43,-99.0
2458693.85,ATLAS-o,20.35,-99.0
2458699.89,ATLAS-c,20.29,-99.0
2458721.84,ATLAS-o,20.14,-99.0
2458723.84,ATLAS-c,20.21,-99.0
2458727.75,ATLAS-c,20.49,-99.0
2458745.76,ATLAS-o,20.46,-99.0
2458755.74,ATLAS-c,20.1,-99.0
2458870.14,ATLAS-o,20.25,-99.0
2458872.07,ATLAS-c,20.35,-99.0
2458874.15,ATLAS-o,20.3,-99.0
2458876.16,ATLAS-c,20.21,-99.0
2458878.12,ATLAS-o,20.18,-99.0
2458882.14,ATLAS-o,20.58,-99.0
2458886.08,ATLAS-o,20.04,-99.0
2458902.08,ATLAS-o,20.12,-99.0
2458904.08,ATLAS-c,20.59,-99.0
2458906.06,ATLAS-o,20.58,-99.0
2458912.03,ATLAS-c,20.14,-99.0
2458914.04,ATLAS-o,20.41,-99.0
2458934.01,ATLAS-o,20.45,-99.0
2458938.07,ATLAS-o,20.21,-99.0
2458957.99,ATLAS-o,20.46,-99.0
2458960.0,ATLAS-c,20.73,-99.0
2458962.0,ATLAS-o,20.52,-99.0
2458965.9,ATLAS-o,20.14,-99.0
2458967.94,ATLAS-c,20.62,-99.0
2458969.94,ATLAS-o,20.46,-99.0
2458973.91,ATLAS-o,20.14,-99.0
2458983.91,ATLAS-c,20.65,-99.0
2458985.97,ATLAS-o,20.65,-99.0
2458987.96,ATLAS-c,20.64,-99.0
2458989.87,ATLAS-o,20.65,-99.0
2458995.95,ATLAS-c,20.52,-99.0
2458999.83,ATLAS-o,20.18,-99.0
2459001.92,ATLAS-o,20.25,-99.0
2459013.9,ATLAS-o,20.76,-99.0
2459017.89,ATLAS-o,20.62,-99.0
2459021.86,ATLAS-o,20.72,-99.0
2459023.85,ATLAS-c,20.58,-99.0
2459025.87,ATLAS-o,20.59,-99.0
2459027.85,ATLAS-o,20.52,-99.0
2459037.82,ATLAS-o,20.21,-99.0
2459040.86,ATLAS-c,20.68,-99.0
2459041.84,ATLAS-o,20.68,-99.0
2459043.9,ATLAS-c,20.49,-99.0
2459051.84,ATLAS-c,20.54,-99.0
2459053.8,ATLAS-o,20.78,-99.0
2459055.8,ATLAS-o,20.46,-99.0
2459061.79,ATLAS-o,20.0,-99.0
2459069.77,ATLAS-o,20.46,-99.0
2459071.76,ATLAS-c,20.46,-99.0
2459073.82,ATLAS-o,20.49,-99.0
2459075.81,ATLAS-c,20.46,-99.0
2459077.82,ATLAS-o,20.58,-99.0
2459079.75,ATLAS-c,20.43,-99.0
2459083.76,ATLAS-c,20.38,-99.0
2459085.74,ATLAS-o,20.1,-99.0
2459089.79,ATLAS-o,20.16,-99.0
2459097.77,ATLAS-o,20.02,-99.0
2459103.77,ATLAS-c,20.52,-99.0
2459107.76,ATLAS-c,20.38,-99.0
2459133.72,ATLAS-o,20.08,-99.0
2459137.72,ATLAS-o,20.04,-99.0
2459225.019,ZTF_r,20.07,0.15
2459225.02,ZTF_r,20.4,0.21
2459226.998,ZTF_r,20.19,0.19
2459226.999,ZTF_r,20.0,0.2
2459228.042,ZTF_i,19.7,0.15
2459228.056,ZTF_r,19.76,0.11
2459228.995,ZTF_r,19.87,0.12
2459230.039,ZTF_r,20.11,0.19
2459231.006,ZTF_i,19.61,0.15
2459231.026,ZTF_r,19.9,0.11
2459231.038,ZTF_r,19.82,0.1
2459232.12,ATLAS-c,20.38,0.2
2459233.018,ZTF_r,19.93,0.1
2459233.019,ZTF_r,19.93,0.1
2459246.11,ATLAS-o,20.02,0.2
2459249.039,ZTF_r,19.91,0.15
2459250.003,ZTF_r,20.23,0.19
2459250.004,ZTF_r,19.92,0.15
2459251.02,ZTF_i,19.92,0.16
2459251.029,ZTF_r,19.91,0.1
2459253.976,ZTF_i,19.86,0.16
2459254.1,ATLAS-c,20.62,0.17
2459256.09,ATLAS-c,20.52,0.22
2459256.944,ZTF_r,19.91,0.1
2459256.956,ZTF_r,19.94,0.09
2459258.13,ATLAS-c,20.23,0.12
2459258.985,ZTF_r,20.11,0.18
2459262.07,ATLAS-c,20.37,0.16
2459262.987,ZTF_r,19.93,0.11
2459263.976,ZTF_r,20.08,0.19
2459265.025,ZTF_r,19.84,0.09
2459265.039,ZTF_r,19.87,0.09
2459267.025,ZTF_r,19.9,0.18
2459268.006,ZTF_i,19.74,0.18
2459268.12,ATLAS-c,20.61,0.24
2459268.976,ZTF_r,19.82,0.11
2459268.977,ZTF_r,19.76,0.12
2459270.01,ZTF_r,19.63,0.09
2459270.02,ATLAS-o,19.36,0.18
2459270.964,ZTF_i,20.02,0.29
2459270.995,ZTF_r,20.18,0.2
2459270.996,ZTF_r,19.86,0.17
2459271.984,ZTF_r,19.71,0.2
2459272.987,ZTF_r,19.6,0.16
2459272.988,ZTF_r,19.62,0.15
2459273.985,ZTF_r,20.1,0.28
2459274.923,ZTF_r,19.86,0.29
2459276.963,ZTF_i,19.42,0.15
2459276.982,ZTF_r,19.83,0.18
2459278.08,ATLAS-o,19.61,0.12
2459278.982,ZTF_r,19.9,0.13
2459280.944,ZTF_r,19.78,0.12
2459291.882,ZTF_r,19.89,0.1
2459292.04,ATLAS-c,20.2,0.17
2459292.91,ZTF_i,19.69,0.11
2459294.03,ATLAS-o,20.11,0.17
2459295.887,ZTF_r,20.28,0.17
2459297.92,ZTF_r,20.02,0.15
2459298.02,ATLAS-o,19.92,0.31
2459300.923,ZTF_r,19.99,0.26
2459300.924,ZTF_r,19.91,0.28
2459303.5,J,18.56,0.05
2459303.926,ZTF_r,20.15,0.28
2459303.98,ATLAS-o,19.94,0.34
2459303.982,ZTF_i,19.56,0.22
2459304.942,ZTF_r,19.71,0.19
2459304.943,ZTF_r,20.01,0.28
2459306.02,ATLAS-o,20.06,-99.0
2459306.917,ZTF_i,19.96,0.17
2459306.977,ZTF_r,20.49,0.2
2459307.91,ZTF_r,20.4,0.18
2459307.911,ZTF_r,20.87,0.26
2459309.916,ZTF_r,20.39,0.16
2459309.921,ZTF_i,20.16,0.14
2459309.976,ZTF_r,20.88,0.29
2459310.03,ATLAS-o,20.09,0.14
2459310.916,ZTF_r,20.67,0.17
2459311.963,ZTF_r,20.43,0.13
2459312.859,ZTF_i,20.29,0.21
2459314.07,ATLAS-c,20.79,-99.0
2459317.936,ZTF_r,20.9,0.18
2459317.95,ATLAS-c,20.21,-99.0
2459319.98,ATLAS-o,20.73,0.3
2459320.979,ZTF_r,20.92,0.26
2459321.99,ATLAS-c,20.68,-99.0
2459322.778,ZTF_r,20.72,0.22
2459323.95,ATLAS-o,20.43,0.21
2459338.01,ATLAS-o,20.52,-99.0
2459342.04,ATLAS-o,20.36,-99.0
2459343.93,ATLAS-c,20.58,-99.0
2459345.93,ATLAS-o,20.29,-99.0
2459347.93,ATLAS-c,20.62,-99.0
2459349.89,ATLAS-o,20.35,-99.0
2459351.91,ATLAS-c,20.62,-99.0
2459353.88,ATLAS-o,20.43,-99.0
2459367.93,ATLAS-o,20.25,-99.0
2459369.99,ATLAS-c,20.79,-99.0
2459373.93,ATLAS-c,20.69,-99.0
2459377.88,ATLAS-c,20.92,-99.0
2459393.89,ATLAS-o,20.41,-99.0
2459397.88,ATLAS-o,20.65,-99.0
2459401.86,ATLAS-o,20.68,-99.0
2459403.86,ATLAS-c,20.49,-99.0
2459405.82,ATLAS-o,20.79,-99.0
2459409.82,ATLAS-o,20.65,-99.0
2459413.82,ATLAS-o,20.23,-99.0
2459429.83,ATLAS-c,20.83,-99.0
2459431.83,ATLAS-o,20.41,-99.0
2459433.83,ATLAS-c,20.79,-99.0
2459435.83,ATLAS-o,20.49,-99.0
2459437.78,ATLAS-c,20.79,-99.0
2459439.76,ATLAS-o,20.18,-99.0
2459441.85,ATLAS-o,20.05,-99.0
2459445.75,ATLAS-o,20.21,-99.0
2459449.83,ATLAS-o,20.15,-99.0
2459453.74,ATLAS-o,20.76,-99.0
2459455.74,ATLAS-c,20.19,-99.0
2459461.77,ATLAS-o,20.38,-99.0
2459465.76,ATLAS-o,20.36,-99.0
2459481.74,ATLAS-o,20.0,-99.0
2459483.74,ATLAS-o,20.12,-99.0
2459592.13,ATLAS-c,20.08,-99.0
